,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
path.6835,28140,27062.67908,28519.09277,29922.84915,30836.33295,31279.11536,33829.53498,34254.99328,32958.76161,33966.86964,35280.41987
path.6836,28140,28550.50975,29544.38633,31409.83972,31133.92304,34101.53946,33608.9376,33778.50779,36502.15072,35683.71365,36889.87638
path.6837,28140,27299.72846,27124.89599,28015.67172,29710.56107,30053.33971,32092.74271,33951.21889,32875.51235,34275.53824,35439.91153
path.6838,28140,25972.08965,26732.51668,26702.88108,26298.71639,26505.47653,25342.59022,25665.42365,26825.80059,27437.5429,28504.92785
path.6839,28140,28912.79539,29605.80398,30464.54306,29700.50891,28807.33519,28619.4162,28636.00409,30004.05895,30809.16747,29363.47013
path.6840,28140,28322.69922,28791.32501,29319.55498,30962.35647,31688.59137,32353.28906,32618.54128,34286.49928,34279.23521,35142.52247
path.6841,28140,28178.92665,28644.97917,27785.78635,26801.83574,28116.21333,27778.54595,28116.21811,29568.35287,28779.38985,29304.39176
path.6842,28140,30070.89308,31192.30849,29332.78501,30701.61515,31142.56462,30388.99369,32574.5506,32599.29049,34837.27971,34814.98811
path.6843,28140,28112.4047,30088.37421,30602.64129,32019.45782,32215.21577,31270.70402,32839.88095,33928.76427,34965.47024,36205.29695
path.6844,28140,29725.43277,31648.37971,32815.50047,33259.43642,34099.67833,36158.46745,39533.06878,40129.92826,40840.69322,40830.79617
path.6845,28140,29733.80817,31307.82126,32899.8531,33415.39244,36562.69081,38664.43134,39823.59434,39314.49844,39118.37084,38909.77909
path.6846,28140,29899.36993,31615.07342,32503.06215,33362.41812,34610.7283,34165.62693,34394.13439,36650.63682,38905.56578,40645.23004
path.6847,28140,29678.23581,32260.42348,34185.99365,33564.74585,34915.26373,35257.10684,38412.86434,38108.1252,40032.7758,42168.92363
path.6848,28140,29207.38882,29800.05105,30966.35493,32693.9465,33504.17808,35390.21409,35844.4923,37441.84276,38092.52844,37620.04272
path.6849,28140,27342.8197,26120.03316,28706.70261,29262.49312,30930.9718,34572.75934,35828.62941,37954.50723,38145.83574,35434.09197
path.6850,28140,29048.13207,29295.60938,30551.80161,32767.43139,32821.99437,32980.36863,33541.61619,35039.329,37080.41412,36796.31806
path.6851,28140,29406.47502,30419.90367,30612.46703,29021.0305,29626.62582,31012.33516,30572.86389,30440.23802,31366.20943,32268.175
path.6852,28140,30399.11052,30692.00512,30508.61002,30251.59403,29486.57626,29337.22394,30072.80414,30890.72118,31931.98164,32296.85697
path.6853,28140,28539.32102,31446.40899,32436.01379,33324.61887,35863.17272,37283.65542,37229.16975,38748.91012,38968.21782,42616.49623
path.6854,28140,31255.41232,31561.85567,31876.71341,32349.17121,33858.73933,32704.24544,33376.61186,33277.16992,36270.50744,36984.66553
path.6855,28140,30488.30083,31453.32084,31546.10013,31836.9201,32471.04312,34404.63106,36746.94207,35632.3748,37769.81337,40286.96537
path.6856,28140,26849.35963,26149.2781,28266.19178,28880.00608,30272.2274,30991.71269,32187.93386,32846.99346,33657.17047,35628.62541
path.6857,28140,29027.57853,29873.0932,31762.95203,32707.39754,31785.841,32425.01215,32808.48042,31491.47434,31285.90392,31460.18666
path.6858,28140,29059.02419,28986.32501,29822.73224,31344.70828,33867.41691,34776.79751,37236.16607,36156.96902,38266.32292,41009.65284
path.6859,28140,28508.2139,30416.51183,31200.48186,31279.73394,31212.54815,33589.34265,34887.63816,37481.55265,36532.05538,35112.95799
path.6860,28140,27322.11077,28230.36656,30759.03662,31985.25158,34527.61594,34087.5735,34463.62073,33416.70966,33961.28299,35643.50432
path.6861,28140,29197.28272,28799.18342,28583.584,31144.65369,30979.43953,32226.09368,33654.12415,35770.7458,37065.39946,37567.20162
path.6862,28140,28550.98599,28153.38586,28498.64416,28680.50767,27542.98605,26939.73244,28187.36029,28646.2876,29649.17096,29816.43216
path.6863,28140,28523.26923,27692.86025,28040.59899,28883.2548,30620.38869,31535.54878,33857.15374,35915.48181,38322.41187,38051.3094
path.6864,28140,29051.52557,30952.32492,33114.51455,32027.73557,30953.95093,31988.66078,32509.4437,32650.87592,32554.72157,32730.33821
path.6865,28140,27667.33832,29708.09868,30896.13216,30545.46458,29369.50274,31383.85031,33232.69026,33872.60297,33446.10268,34254.7166
path.6866,28140,30184.53357,32252.53721,32456.25509,32784.40851,33279.09299,33986.35326,33843.32132,34584.05364,33573.43519,36319.7754
path.6867,28140,27694.21136,28229.18147,29303.43557,28508.45431,29140.94387,28889.1335,28984.7654,31355.92799,31988.65855,33423.15982
path.6868,28140,30580.31045,33695.98016,34115.69157,35341.15704,36649.00072,36105.58344,35432.78844,36817.86362,36887.14749,37638.15604
path.6869,28140,27756.44487,29680.40305,30246.44321,32148.96742,34094.24138,35311.13306,36440.76908,39332.60063,41039.4364,37778.27878
path.6870,28140,28526.07007,28324.14099,28695.89581,29252.68196,29321.86811,29757.64373,30230.21146,31914.12373,31201.82233,31767.89259
path.6871,28140,28208.96713,30309.87789,31669.797,32741.87164,33388.3027,34932.58406,36616.25205,37968.63695,37789.71627,38058.62421
path.6872,28140,28413.61261,30314.95672,29968.77929,31844.46612,33754.63792,34925.42446,34106.15282,35009.87803,35592.33691,35976.86181
path.6873,28140,29326.52843,30344.59177,33225.68649,33545.53751,33965.38105,34504.74765,33585.97563,36146.5361,36691.74619,39557.82965
path.6874,28140,29123.35319,30927.47736,30416.49406,29603.89326,31455.87055,32143.93001,33143.42845,34766.8193,35503.36753,36309.29514
path.6875,28140,29279.67899,29230.0772,29446.57572,28931.55658,29084.78547,28292.5424,29997.18841,31083.41347,32895.46883,33578.25576
path.6876,28140,29140.39452,31969.21934,32625.86989,33308.85967,34534.51094,33336.68723,35147.74912,34763.52225,34213.7933,37565.73583
path.6877,28140,28028.13775,28305.04278,27327.76975,27548.85776,27587.41515,28559.10339,28518.2227,31545.64958,32139.7318,33257.26248
path.6878,28140,28935.90663,29796.54469,29295.32762,30912.31678,31069.45848,32420.79516,33609.08156,32929.82282,34492.65069,35656.48658
path.6879,28140,28195.79619,29358.66701,27900.77695,27155.71135,29988.43838,29552.63643,29412.40436,30194.89985,30787.12458,30705.05178
path.6880,28140,27412.77546,27780.71789,28295.28284,28142.74093,27887.76441,28879.96996,31602.32815,31447.06806,32056.48658,33071.16557
path.6881,28140,27499.53793,28045.30711,28918.65651,27969.07089,27937.76493,29042.71145,28776.87864,31011.21752,33050.14056,33871.82322
path.6882,28140,29317.20401,29815.15527,29492.70629,29222.59605,30588.46983,31048.35347,30754.82674,31820.88855,31315.67328,32606.14774
path.6883,28140,29692.52256,30626.49306,32013.29909,31231.43437,29586.65981,30690.67069,30074.90503,31972.10015,33119.37879,32871.29344
path.6884,28140,29155.94806,31398.8849,32761.93247,34508.3998,38492.70603,41038.6057,39755.44928,39326.89306,42283.76163,41522.11559
path.6885,28140,29665.8082,27480.74511,28840.78344,30004.14004,28726.82453,29108.12374,29417.04955,30321.83436,30784.52655,29857.23525
path.6886,28140,28912.08504,29157.20861,28014.21211,29137.27378,30867.35683,32580.48446,31908.1016,32462.72282,33015.08413,33480.6126
path.6887,28140,29172.60184,30426.52528,30294.88203,30151.82911,30671.88182,32534.44515,32982.94106,34196.04534,36222.07056,37320.64902
path.6888,28140,29795.56176,29924.38538,30006.23853,33132.47625,33456.55124,32389.27902,32623.12502,33127.45482,34229.12222,34874.00816
path.6889,28140,29117.79725,29606.35085,30858.18494,32709.59499,32420.24493,33698.09535,34908.44858,37148.72823,37962.15836,38846.35634
path.6890,28140,28436.57005,29082.86571,29799.17636,30098.49574,30424.74442,30012.87167,30246.46571,32398.52934,34044.16519,35421.29505
path.6891,28140,27665.55652,27803.99434,29788.09091,30632.10261,30580.7539,31919.61886,32124.84538,31523.29321,30394.79283,31211.69591
path.6892,28140,29614.15288,29522.94384,31112.41455,31707.64072,31896.6589,33565.65022,34027.95518,35772.98695,37688.88426,38151.1733
path.6893,28140,28556.03415,29089.72881,28330.67639,30766.26318,30616.49119,30577.27704,30255.36428,30295.72795,32646.38741,32190.32234
path.6894,28140,27900.70746,28143.3324,29569.59456,30078.34945,32024.24286,30577.05438,30221.1109,32354.61288,33195.72416,31231.00605
path.6895,28140,28751.20139,29826.08056,31881.1558,33302.08206,34507.44173,35783.8018,37747.88308,37242.26723,39781.28421,41279.93153
path.6896,28140,30196.83824,30287.05784,30883.77586,32746.45031,32457.98362,32623.76891,33626.9363,34974.71723,35408.68643,36125.99934
path.6897,28140,29298.36036,28779.0119,29786.65023,29873.51879,31738.66047,30681.34068,32165.154,34290.89802,35111.19489,34105.12066
path.6898,28140,30559.36977,33298.82071,34540.94427,35481.52068,36713.86358,36986.45864,35848.12289,38999.24747,41511.33847,45431.91664
path.6899,28140,29500.97402,31398.29166,33625.68435,34834.52929,37159.26886,36926.20484,37806.43109,40926.5153,43427.50026,44772.30453
path.6900,28140,28892.11335,27409.06601,27705.91257,29581.02261,30151.75274,31253.66786,32821.39312,32691.97769,32471.93339,32188.36613
path.6901,28140,29834.16071,28901.76768,29990.8687,32151.73799,34048.26171,34503.97024,34814.90233,35150.02649,34755.51469,36762.89031
path.6902,28140,27316.11167,28917.66139,27190.53932,27103.16599,26910.4752,28700.37053,28912.63321,28846.17145,29997.39622,29762.30747
path.6903,28140,27556.33654,26469.36269,26309.56784,29245.40449,29499.10732,29272.90008,30401.83886,32455.09584,30460.4245,31903.17881
path.6904,28140,31121.73509,31831.33165,31649.04838,32941.82342,32343.96036,33627.66948,35107.01141,35704.27403,36600.87611,38666.77379
path.6905,28140,28163.20556,29072.93486,29287.43967,29353.88493,29448.29271,29645.27255,30306.09507,31580.44646,32373.7175,34028.64762
path.6906,28140,29297.62714,28968.51514,28310.86262,26731.35994,28334.13618,29061.26917,29203.89493,29054.2719,30862.07141,32565.44861
path.6907,28140,27942.52739,28226.02519,27206.80281,27988.4734,28262.25548,28077.14257,26568.22814,27459.29618,28787.23836,30136.54364
path.6908,28140,28325.67751,29363.95606,29105.4535,27706.07517,29285.21864,29530.68273,30027.86864,29953.00611,31810.38526,31353.32476
path.6909,28140,29442.37541,30160.58066,31701.98812,31237.29994,33140.29819,32951.9688,33402.76592,34788.25437,35417.59493,35091.25678
path.6910,28140,29520.71416,30785.72379,30012.43361,29504.88262,30874.96608,32178.79631,32748.19342,33441.20776,33608.73591,34055.85201
path.6911,28140,28317.40024,29646.20311,31410.55021,30574.58082,28858.46241,29662.76338,29427.10044,30330.68955,31143.87032,31562.94316
path.6912,28140,29350.98742,30597.75587,31964.5557,32084.57737,33467.336,33231.77143,34974.50518,34592.65047,35614.85762,36575.53741
path.6913,28140,28541.03478,29545.75119,29210.55032,30564.69932,31987.13254,31502.44096,31332.14478,30695.63729,31809.49976,31227.5655
path.6914,28140,29488.23186,30166.49993,32027.33559,32841.21039,33647.41442,34348.17636,35642.6938,36899.36298,37625.24811,37584.04657
path.6915,28140,27575.37644,26858.61039,26810.86996,25492.41304,25746.40449,25865.06288,26017.16196,26720.21202,28704.28484,28859.31865
path.6916,28140,28400.4666,29883.34767,29933.23275,32635.47491,33515.52104,32493.60322,35259.85507,37050.96675,39859.63084,38216.81927
path.6917,28140,29214.27544,31624.03373,31542.66284,30906.68238,31223.59429,33223.41404,32045.99454,35071.0071,34632.20377,33649.65994
path.6918,28140,27133.60879,26720.32485,28957.7599,29855.68238,31141.59391,31322.7701,31067.80531,33092.46951,35857.63631,37383.95442
path.6919,28140,27602.73365,28138.60804,28828.03229,29531.02424,31588.8179,32281.27869,35448.50129,35216.40037,35521.55647,35424.64681
path.6920,28140,28889.50358,28751.27675,31924.15292,31171.86495,32251.0874,32369.10251,34610.97669,36498.13125,36799.66235,37122.57575
path.6921,28140,29012.56744,27755.63818,28562.88306,29927.97841,31400.04848,33393.66677,34938.70933,35312.0496,36057.77907,36957.5866
path.6922,28140,29170.27062,29035.61312,29393.08877,29434.66167,31464.16793,30178.75942,32733.34074,33425.78041,33936.03607,33729.78376
path.6923,28140,29210.65298,28089.45609,29765.14969,30210.0835,33290.86948,35323.3829,38424.2816,37725.42143,36920.07239,38184.99102
path.6924,28140,28589.00225,30083.15151,30741.36526,34039.15087,35773.00842,38354.67639,40069.01664,40743.83259,40307.87952,41184.00552
path.6925,28140,28646.02673,29639.49272,29876.16813,30861.67424,31832.9407,32886.2613,35517.71509,37440.16257,36737.11199,35648.9497
path.6926,28140,27800.68529,28527.24218,28272.60346,30089.30963,31350.77904,30989.1422,31289.84733,31242.68818,30154.54221,32646.11706
path.6927,28140,28844.56275,27703.37689,27422.7009,27542.74521,27954.26541,28633.28715,28986.56653,30685.13691,31613.26385,31773.98474
path.6928,28140,30495.39277,31366.95305,30835.75813,31039.48371,32302.13469,32797.406,34711.19493,35169.388,36723.88026,36138.99758
path.6929,28140,27635.89243,28848.55315,28870.86996,31131.08327,32518.01661,31553.82521,30994.92177,31256.16606,28879.07002,30081.20685
path.6930,28140,29897.34887,32371.72736,31427.87886,31211.11878,31047.33585,30700.48213,32329.53805,32227.79512,33601.67991,34638.67023
path.6931,28140,27638.76396,27556.96338,28739.72496,30955.86629,30566.24778,31593.35468,31186.46245,33810.85577,37089.93209,37081.74993
path.6932,28140,29532.63419,30625.14239,29681.18943,32020.11566,35141.50363,33819.69102,33867.6778,35603.54236,35653.46469,38667.49394
path.6933,28140,28027.895,29832.7018,32019.05089,32125.0088,31974.55182,33761.78811,33789.64912,33422.69587,35719.83136,35754.27594
path.6934,28140,27647.78557,27684.86916,27425.84002,27529.12604,28628.49567,29412.63702,30322.17807,30713.65629,31959.00136,33300.17353
path.6935,28140,30546.00281,29406.64156,30393.61327,30098.80909,31072.80005,32316.0519,33833.62562,34599.19329,36480.75837,38044.58859
path.6936,28140,30139.01889,30394.55588,30000.40049,29709.16529,29827.69633,30362.14761,33463.63493,34351.41616,35545.3889,37232.31957
path.6937,28140,28816.01634,27614.81566,29328.66622,31500.26468,32711.76727,32885.75982,33978.75391,32696.54829,34607.04941,33263.33609
path.6938,28140,29525.85761,30429.327,31162.50081,32035.11312,32379.42613,33439.41609,33920.86548,36407.85162,38740.00672,38876.18454
path.6939,28140,27869.42493,28457.06524,30008.99188,31057.40518,31201.93947,33327.55044,36283.43948,37207.21531,37117.34778,35741.295
path.6940,28140,29728.57226,29248.28253,29455.3182,30453.20332,32350.57329,33136.94046,35664.67814,37248.73865,37925.33454,35875.69054
path.6941,28140,28675.59593,28911.85576,28323.20161,28464.05683,27696.48768,28667.72018,29385.06417,31162.41314,32209.75583,34403.4836
path.6942,28140,28422.28302,29793.50295,30287.67935,30780.47402,29527.63258,31243.78043,31180.1931,32491.66385,32914.48993,34510.16491
path.6943,28140,30657.2258,31682.25333,33093.52903,33131.49024,33079.40636,34506.48286,34611.20464,37098.04114,38905.06415,39483.59833
path.6944,28140,29393.22299,30512.31413,31448.11035,31994.24061,31213.33175,31471.80111,32013.59328,34133.19016,37326.11152,36594.3824
path.6945,28140,28925.36487,32232.34921,33246.18783,34513.13799,34282.79322,34399.34291,34793.59526,36736.60379,36645.89025,36992.36664
path.6946,28140,28928.96059,30200.88692,31581.92805,33655.19286,34759.43571,34783.11282,34856.37273,36280.4806,36147.9439,36102.39608
path.6947,28140,29102.57255,28548.97062,29174.10226,29601.03412,29957.57427,29985.8714,30330.93533,31442.81155,34948.77584,36223.5885
path.6948,28140,28702.17596,27793.20917,27162.87974,27597.78136,28240.25653,27303.56111,27574.03084,27658.8128,28924.25727,30389.32659
path.6949,28140,27281.84339,28926.5003,30076.81041,31241.54258,33582.0897,35420.68996,36673.26081,36742.88916,35241.98431,35895.62924
path.6950,28140,30167.03337,30167.23812,30818.1626,30578.48948,30151.99288,31264.25275,32241.67125,34029.01346,35092.18988,37284.56363
path.6951,28140,28162.63175,27152.22718,27536.28237,26191.67034,26549.94186,27296.39263,27165.24155,28633.11551,29286.15441,31096.70495
path.6952,28140,29513.71673,29639.85351,29360.14883,30416.06672,31941.44078,31516.44289,33318.13077,32939.54144,34849.39434,34423.47793
path.6953,28140,28157.44068,27264.14591,28977.16446,30200.25844,29929.72411,29696.74388,29864.6851,31598.04257,33337.2198,32645.66134
path.6954,28140,28207.09497,28133.04326,28366.34739,27601.06588,27870.9649,25754.57541,24964.23319,26738.52164,27027.66873,28854.43445
path.6955,28140,26967.01664,28602.99858,30765.88242,31808.4199,32875.65639,32145.05044,33487.08823,35179.40002,34675.24958,36908.47893
path.6956,28140,28286.95168,30887.26798,33058.97955,32879.39738,32751.86101,35215.39712,37089.51782,36881.77602,35808.39359,35577.39092
path.6957,28140,28059.54246,28395.27896,28879.13929,29797.56957,33855.56899,36006.35575,36883.1487,36826.74518,35796.16947,37213.71683
path.6958,28140,27900.15109,26897.08268,27388.26707,27590.30865,27560.67623,28235.84772,29409.8123,30175.453,30800.01121,31236.36106
path.6959,28140,27882.72035,28020.08836,28624.01791,29282.19487,30019.9043,30517.71613,30106.79205,31806.08081,32291.00002,32822.35913
path.6960,28140,29969.06177,31454.43021,30878.46676,31752.2464,30668.36614,30466.03707,32182.9657,32111.8535,32026.14675,34201.77119
path.6961,28140,28081.71779,29197.29814,29871.89723,29321.30698,29486.642,29436.80238,29711.83493,29871.33659,30019.48141,31977.85166
path.6962,28140,27036.5446,27633.74524,27659.94847,27639.29867,27533.57496,27436.41379,28563.17209,28464.49587,27643.34991,28339.66195
path.6963,28140,29185.20904,30026.97429,31854.42254,31386.53113,31520.3992,31474.91717,32907.9911,34550.52662,34289.72974,34956.45585
path.6964,28140,29540.76461,29138.64341,28989.82653,28870.58703,29572.80172,31694.53023,32690.38036,33628.23737,34378.09439,37119.66166
path.6965,28140,28077.11275,29656.29592,30910.00973,32244.84573,33750.93531,33009.42228,32678.41085,35160.44843,36959.20906,36529.40939
path.6966,28140,28289.14377,27388.64495,29148.29892,30162.89703,30336.32384,32061.03372,33497.54189,33219.08502,34053.80205,32370.43405
path.6967,28140,28880.01684,28198.95481,29025.06201,29742.66456,28546.03167,28336.7015,27250.50074,28378.92989,28803.55774,30135.0144
path.6968,28140,29410.1712,31355.87661,32678.7406,34796.90538,36106.22294,36862.61883,36948.18215,38937.04452,42084.95909,43020.37866
path.6969,28140,26945.69897,26091.8676,27208.35935,27581.91119,27633.6182,28891.22588,30732.43669,31915.74528,32176.08488,34029.78678
path.6970,28140,28104.80715,29638.85958,31685.91789,33410.33044,33182.70002,31728.92073,32790.94565,33344.16191,33672.84324,34090.03398
path.6971,28140,27753.96676,29500.53444,31558.8204,33004.57254,33734.14707,33241.90276,33879.08732,34670.87471,36951.63099,36974.83255
path.6972,28140,29295.80166,30142.44991,31049.71036,32578.96303,35017.58548,38127.87938,41680.64193,44081.48846,43952.77084,43687.98003
path.6973,28140,28971.41329,28824.65663,30088.49468,29763.50976,30629.10556,33278.63324,37752.74878,38976.68767,39158.83629,38041.71131
path.6974,28140,28583.27649,28472.71461,30660.90625,30893.66813,33223.61369,31431.00857,32085.90043,34090.18242,34942.43389,33533.92153
path.6975,28140,28711.8847,28663.00023,30922.74606,32167.94683,33557.90277,34830.96328,37001.63063,39003.27843,36181.38801,38110.89525
path.6976,28140,29457.80996,29742.79619,27603.12226,29472.54113,30156.96007,31818.41482,34116.94347,35683.86786,36859.42701,35668.94863
path.6977,28140,27918.08759,27708.12217,28451.12223,28754.97447,30077.44307,30827.20151,31672.93663,31362.93583,31726.11468,32635.62654
path.6978,28140,28873.66141,30239.31064,30595.01868,30231.93684,31109.79605,32494.71116,33852.05956,34530.31322,36216.21938,37142.40126
path.6979,28140,29025.30146,30824.34218,31985.61343,34344.30571,34505.69405,34597.18406,34597.36411,36064.54622,40536.09624,43262.92251
path.6980,28140,28063.00059,29701.04615,30521.87328,33272.23691,34481.85282,34842.05255,34975.65977,35510.40012,36843.92519,37421.2485
path.6981,28140,28020.09593,29903.12037,28515.12144,30612.42802,32999.00627,34868.75834,37714.6928,38067.66187,36235.36262,35546.21249
path.6982,28140,29231.85358,30111.74881,32758.01958,33462.97992,35176.80959,36339.85833,35007.47845,36724.0075,36153.33535,37417.63536
path.6983,28140,29913.06117,31590.5648,32453.18709,32990.24617,33071.29009,33426.35843,33841.27061,35151.45689,36067.56713,37695.91189
path.6984,28140,28416.17655,28334.34538,29776.96044,28698.80581,29010.01578,28869.45094,29563.38968,31337.36278,32279.29384,34087.08207
path.6985,28140,28879.12826,29187.69517,28519.78996,29139.75492,29790.20743,29755.52366,30876.81379,32021.62546,32602.76164,33938.36623
path.6986,28140,29207.08059,29345.94618,29870.34344,29709.12912,29394.86643,32373.88604,33603.96609,35747.98221,36132.51553,36641.37908
path.6987,28140,28074.17703,30526.74177,31378.14248,31371.53183,32518.50825,32391.53229,32080.83784,33837.66575,33078.77123,34387.93677
path.6988,28140,27129.31699,27980.63606,28957.37283,29817.67673,29731.71855,29485.09048,29977.09884,31376.97558,33274.4693,35080.29832
path.6989,28140,29167.8799,30055.53745,30190.20832,32488.97675,34475.83705,36711.52763,36746.52214,37500.16423,38568.44554,38496.15366
path.6990,28140,29023.13809,27478.53836,27797.18245,26556.0085,26294.24004,26188.37189,25614.24333,25878.38725,26116.95417,25860.1792
path.6991,28140,28579.41322,29527.95195,29424.40519,30859.86922,32078.57673,33087.04357,33113.70778,34927.5178,34431.31921,35429.27104
path.6992,28140,28537.92706,30152.52855,29612.50035,29126.25656,30632.99186,31566.6691,30363.78861,30712.33842,30814.70341,30735.62607
path.6993,28140,27572.11298,27644.9834,29266.39127,30528.7902,31314.49909,33554.46011,32980.1265,34007.73891,33070.93855,34286.49012
path.6994,28140,28271.5769,28961.03776,29288.67459,29389.28482,30454.65448,29074.38346,30102.92541,29882.23166,30184.84422,29996.06729
path.6995,28140,29261.12741,29009.30717,28878.55679,28975.5398,30986.95619,31493.20307,32245.60103,33424.94163,33292.98963,33671.59053
path.6996,28140,28474.20294,27742.48847,28951.71915,29844.83098,31745.41004,32184.04824,31479.48935,32659.91996,34030.49254,33392.3012
path.6997,28140,28339.71815,29442.97557,29780.54023,29519.10095,30717.81383,30455.44995,30571.8529,31308.60198,32145.49807,36205.26343
path.6998,28140,29074.50185,29767.65135,29208.88843,29341.22727,30535.08493,30717.71045,31932.33627,31585.47916,31867.49276,33261.00134
path.6999,28140,29478.69213,31825.25181,32892.39125,32551.5751,32252.81089,33335.93387,31851.68588,31178.32809,31355.7677,31940.14894
path.7000,28140,29168.39727,28505.48541,30136.18393,32642.04244,33733.67655,34141.71015,33837.59998,32752.79152,31896.4706,31771.91966
path.7001,28140,30498.7991,31811.31679,33494.65688,34704.76751,36604.11506,39392.65429,41564.71988,41111.2938,43759.421,45489.07241
path.7002,28140,27052.37939,29061.68059,29019.19017,29305.68085,27279.7152,27003.55724,28070.85732,28494.27918,30079.76232,31926.58402
path.7003,28140,28035.98425,27557.71813,29233.1555,30060.07961,30733.65542,28797.35007,28091.28508,30234.1281,32263.36904,32695.23642
path.7004,28140,28507.43032,29754.35936,29057.71785,29317.66952,29531.22991,31249.8613,31550.21895,32504.03229,32287.37686,33814.07614
path.7005,28140,27153.45004,28848.10351,29792.79334,28936.93119,28785.61115,28262.95497,29767.41634,28708.01061,29171.1643,29108.67083
path.7006,28140,28932.36064,28789.00727,29564.2331,29108.3387,29095.69087,29633.79745,30387.17025,30648.62466,29145.04913,29747.59572
path.7007,28140,28641.96373,28564.26692,29766.28719,28972.90693,30557.49829,31369.87434,31065.54053,32211.94015,31939.00752,33513.98884
path.7008,28140,27080.03257,28025.91064,28142.93038,28194.53691,28520.17702,28860.20895,28441.82521,31181.08285,33130.82459,33549.58781
path.7009,28140,28093.31363,29068.42289,30215.49407,33267.2478,34015.86628,33066.61011,32355.04133,32298.4371,31142.79527,30584.9065
path.7010,28140,27139.46984,26418.52085,25304.6701,24413.26258,25462.14213,26275.90589,26540.3423,26333.57729,27793.92297,27402.33509
path.7011,28140,28571.85827,29892.73873,32980.95975,31907.88659,32889.5873,34295.50752,37139.36347,38199.95062,42752.54211,44151.51953
path.7012,28140,29389.14486,29272.08145,28883.57516,28583.13036,27560.91526,28870.35747,28166.65199,27458.82108,27057.63585,27052.69924
path.7013,28140,28720.65899,27387.0236,26717.35225,26519.41069,26743.94631,27419.58808,29224.5387,30072.78233,31840.02026,32962.05542
path.7014,28140,29934.69029,32188.41599,32117.67259,31649.0485,31878.30681,32107.31462,29683.64208,30743.76687,30915.34944,30890.62442
path.7015,28140,29633.43355,29799.84514,30521.7792,30830.77869,30078.33872,29425.87123,29043.05841,28269.89867,25713.76342,24682.71785
path.7016,28140,28499.86369,28403.00336,29131.36913,29685.46725,31293.45384,31648.84132,31996.8734,33615.42006,32590.08455,33595.73684
path.7017,28140,27025.34013,27241.89557,26124.34563,26546.85691,27277.91796,28096.52515,27943.51541,28678.10582,28333.13446,28517.53219
path.7018,28140,29495.56701,29497.59553,31387.49496,32027.18638,32801.64899,34361.72959,36391.51747,37673.73162,38508.46976,38066.54922
path.7019,28140,29967.37037,29642.88155,31495.90499,30917.26927,32021.00258,32811.81048,32115.73331,32444.83432,33956.38466,35591.15261
path.7020,28140,29939.1232,28807.33098,29072.53097,31150.67519,29996.41769,30944.33789,32595.77445,35056.84334,35340.20202,36542.7221
path.7021,28140,28508.37924,29150.15229,28567.48001,30115.47994,29060.09427,31401.66934,33506.4398,34854.513,36735.35131,37543.64884
path.7022,28140,29792.03707,31805.36436,32811.71449,32258.69367,31516.23136,32045.47307,34574.95573,37221.51427,38138.81834,40368.99185
path.7023,28140,28664.5609,30109.32121,31121.22632,31340.69765,32310.55695,30804.9018,30929.73227,30714.27114,32905.5749,32428.33979
path.7024,28140,29616.04054,29335.16434,30368.67217,28929.81962,31402.75109,31847.44937,34178.14003,35592.55312,36237.22709,37791.76015
path.7025,28140,29556.35099,30383.10838,30732.79533,32174.98794,32490.21016,35051.43796,35689.51925,37719.36866,38519.73318,42016.32678
path.7026,28140,29296.26908,29751.33941,30161.94392,29723.30729,30534.9887,30774.41562,30626.03773,31929.68004,31865.39302,32045.7675
path.7027,28140,28147.47597,27244.59774,26864.3754,27550.40697,28654.1985,29471.14189,30089.40084,30825.30876,31884.33844,31750.32639
path.7028,28140,27762.43035,27627.10005,28661.05935,29888.16589,31149.91834,32133.69378,33147.22603,33885.37187,33523.96614,33144.40885
path.7029,28140,29792.19685,30161.40514,31710.19089,30981.77339,31294.11898,31741.65448,32614.43561,33879.65742,33752.32195,34801.80479
path.7030,28140,30512.04801,31026.59382,32019.21926,31675.5056,33326.18893,32995.1667,32345.54652,32659.09049,31820.9362,32961.49502
path.7031,28140,28471.71826,28952.5321,29205.23011,31274.2987,31682.95626,30240.84576,31139.10928,32240.65657,34453.848,36687.30661
path.7032,28140,27818.86846,26886.65027,27509.64301,25906.53539,25790.13932,26639.53949,27213.02647,28100.42055,29515.76003,29510.50902
path.7033,28140,28624.97934,29958.57461,29532.95079,33068.68524,35507.14297,37334.96576,36362.72298,38306.36624,40247.184,43012.463
path.7034,28140,28804.68725,30217.09788,33496.08146,33780.53761,34705.46022,34938.4894,36379.53165,39183.1007,38773.99885,37920.70345
path.7035,28140,28496.02651,29656.40659,29761.2244,30150.10123,32085.23974,33826.95415,35449.34877,35381.71962,38861.14633,40393.10286
path.7036,28140,30537.0151,29728.23253,31783.58469,32237.65977,33694.50467,34646.58456,34241.29981,36009.98012,37953.64968,40029.79302
path.7037,28140,29664.26706,30116.34752,30517.24948,32409.77445,32819.79206,33879.43484,33379.0423,33929.38632,33116.31155,36207.48039
path.7038,28140,28268.64104,28502.15914,30574.87466,31432.43059,31232.16999,29628.26344,29227.26462,28157.08558,29706.7687,31870.5969
path.7039,28140,28113.64453,28990.19638,30602.94733,30225.05593,31230.20512,30065.72753,28794.59821,28710.91941,30400.13012,30463.73231
