,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
path.7687,23863,24071.92856,24956.13344,23770.15598,22800.16869,23735.88625,23907.69413,24651.89656,26008.31607,26567.16426,27182.56949
path.7688,23863,24576.89256,24404.12655,23593.94741,24379.72098,24505.14579,24656.96099,26105.37829,26817.89005,29193.47098,31148.36609
path.7689,23863,25373.09784,25859.9984,24874.5363,24212.61192,24576.58394,25376.24325,25726.8495,25522.20793,27494.96593,28812.66034
path.7690,23863,23914.7953,24803.38144,25150.80117,25893.60443,27706.45278,28116.96858,29225.10934,29880.56265,31968.94827,32648.12772
path.7691,23863,22579.76155,23562.647,24018.02802,24714.68122,24871.44966,24868.72299,26650.57058,26249.70461,27649.67677,28285.00248
path.7692,23863,24127.73203,25245.88225,27110.48751,27953.67588,26318.41105,26513.15501,27639.32606,28740.45315,28808.53131,30438.63578
path.7693,23863,24817.30567,24785.7295,25172.09453,26933.73027,26591.70376,28699.04666,31004.7696,31579.62671,32386.44055,33461.7504
path.7694,23863,24198.53848,26219.27972,26343.75581,27794.84853,29121.4115,28937.72193,29073.69048,30490.57008,31140.08842,33038.12875
path.7695,23863,24867.23567,26136.18673,26172.71724,26532.94363,27050.34156,25163.33804,26487.23559,24665.59228,24860.84813,24402.83849
path.7696,23863,24474.07983,25938.17644,25599.4809,25181.57458,26807.64598,27260.25502,28223.05763,27510.23893,28148.15385,30970.69736
path.7697,23863,23097.61518,23889.50355,23696.52097,24152.85301,24884.19762,26473.19476,27626.92566,27881.22652,29804.32226,31235.52038
path.7698,23863,25403.54242,27707.48043,27979.33882,29328.80574,32081.23407,33004.39427,33606.20916,35683.70698,36906.05294,39102.27282
path.7699,23863,26295.70594,26834.32535,26454.85241,26991.39912,26595.51433,28323.10244,29161.3162,29233.07076,28360.86362,29714.24989
path.7700,23863,24950.95205,25856.0026,27556.84794,28259.68099,31047.55107,32289.40031,33368.32849,36117.88906,36475.11273,37675.83163
path.7701,23863,23841.38321,24903.72179,26320.41725,27062.9133,27853.75176,28056.83368,28032.49205,29111.06167,28770.87246,28937.62698
path.7702,23863,24068.80303,23155.83038,22807.02278,23176.62361,25005.82728,26210.37623,25598.5799,26684.89771,26170.81466,26380.05298
path.7703,23863,23631.47156,23479.40119,24405.54627,25830.61757,26049.62229,26622.5966,27498.22666,28507.60417,29372.84855,29778.57243
path.7704,23863,24981.35827,25578.47831,26351.01726,28722.07744,31112.04396,30634.34988,31199.76115,31230.38599,32755.20097,33340.68689
path.7705,23863,23906.00712,25513.95369,25986.2999,24879.24396,25244.88526,25565.80691,25984.88774,26716.40444,27918.87926,29378.73213
path.7706,23863,26949.68696,27403.85389,26633.79687,27416.64638,27454.91063,27786.49874,29492.14607,30406.69858,31786.66444,31718.29307
path.7707,23863,23655.99858,24411.57947,24811.00695,25820.25372,26085.16133,27793.64118,28741.60908,29161.0435,27357.21657,27002.64525
path.7708,23863,23670.01241,26003.41802,25678.8032,26680.37035,27021.12768,28888.51558,29489.14019,28044.09445,29912.78634,31599.91008
path.7709,23863,24583.95601,25495.54963,25911.65129,26027.29687,27026.02401,29073.65963,31097.10645,33446.09931,34318.14914,37266.13995
path.7710,23863,24272.22506,24660.65677,25706.90018,25925.19635,29196.39567,29704.10878,30162.02545,31818.62067,32802.93166,33307.81426
path.7711,23863,23770.78485,23869.1895,25201.06599,25014.55574,24932.8004,24834.994,25848.14205,24910.09982,25381.84627,26105.27047
path.7712,23863,24920.97959,24966.81021,26472.08706,26059.96606,25321.12434,25390.90146,24869.01175,26746.17978,26915.15829,27242.99101
path.7713,23863,25224.49972,25336.17433,25000.28668,26563.32942,28308.8221,28443.24201,28803.70909,30133.36161,31328.51984,30727.02027
path.7714,23863,23678.78379,24200.5696,23989.96864,23100.85145,24657.24855,25466.26166,27162.65006,29389.07052,30654.88096,31367.44044
path.7715,23863,23940.56418,24845.9218,24823.94431,25025.60929,25257.26671,24408.16786,26537.03581,26773.80827,26712.92389,28638.35163
path.7716,23863,22495.00194,22813.35955,23181.33328,24257.94161,24498.92768,24064.68106,25130.65666,24664.83674,23982.70211,25039.84723
path.7717,23863,23602.37971,24472.72451,24034.29114,24863.71356,25177.393,26222.06635,26573.17405,28176.00263,27361.83468,26756.011
path.7718,23863,25645.96581,26024.43924,26431.18576,27370.33839,28023.57473,28980.74101,30127.74075,31078.08381,33691.89827,34676.59673
path.7719,23863,25016.34524,25274.89195,25714.7816,26575.01504,27102.53599,28099.1528,28164.2122,27829.04818,27784.93423,28210.83572
path.7720,23863,24230.00537,24917.86411,23787.74785,24496.26675,24352.65501,26014.63594,27214.8393,27869.22982,28001.30794,27705.22752
path.7721,23863,25968.02061,25827.44268,26329.27614,26978.36727,27375.32085,26893.66924,28521.95904,28522.63704,30149.33761,30369.50899
path.7722,23863,23396.9698,23832.86304,24490.05081,24394.50801,26036.68778,26313.96785,26156.70724,25490.91338,26852.00376,27222.3839
path.7723,23863,23790.17233,23862.15071,24026.39184,26317.76435,26590.72183,27170.86444,27843.55277,27132.18562,29302.27263,30042.57387
path.7724,23863,23879.37211,23541.5647,24276.44103,23197.97237,24442.68841,23627.87847,24357.62878,24071.22928,25401.2775,25601.31324
path.7725,23863,22759.05653,22141.06319,21687.89321,22028.79421,22260.22116,21719.6055,24215.53245,25612.12096,26379.52638,27204.04923
path.7726,23863,24174.32346,23582.26798,23001.79057,24718.73047,25425.0885,26614.09005,27572.56385,26179.56048,27213.48265,27522.42927
path.7727,23863,24686.91657,25520.66543,24863.41968,27421.97142,28428.23197,28450.77165,28626.80079,28346.19427,29760.14578,30457.25646
path.7728,23863,25405.17898,26624.48894,29626.30451,29763.83788,29880.34962,30000.96472,32194.34546,33634.56967,36359.41784,37651.55579
path.7729,23863,25135.59723,25691.95285,26478.18204,26841.63453,28562.00476,29468.38248,29207.03771,31469.98489,33445.33614,33906.16284
path.7730,23863,24343.12139,25769.02061,26930.05588,29314.89489,29991.53438,31189.72983,32491.35094,33142.90614,36196.71532,36462.53094
path.7731,23863,25757.40965,24932.43418,25330.4909,25510.36609,25535.87528,24958.81038,26845.93019,29367.03618,29761.77604,32064.07359
path.7732,23863,24663.10433,25466.07077,26909.25604,27080.70071,27575.15553,27851.78465,27741.72221,29140.73685,29420.52725,28079.7116
path.7733,23863,24234.35555,25529.09139,27432.44949,28812.33688,29458.78939,31178.90312,32368.77023,32806.88455,31350.5419,32508.20933
path.7734,23863,23721.33778,23867.57401,24906.9348,26289.68237,27364.76683,25795.44999,26394.69783,26358.28455,26510.09983,25998.70739
path.7735,23863,24326.69991,25264.93736,26506.31591,28141.95242,29531.01435,29112.48777,28439.55643,28994.99338,30106.93986,30270.18623
path.7736,23863,25605.84574,25798.25928,26569.58096,26436.92831,26567.21968,27191.5388,26084.30483,27203.91851,29526.07259,29550.68096
path.7737,23863,24703.57342,24478.11797,24884.51578,24851.24869,25593.85952,26440.79868,25820.03063,28326.25207,29109.76423,30911.7237
path.7738,23863,23447.52586,23103.71792,23697.95048,23612.99578,22544.05431,22456.09549,21741.98242,22542.08468,24016.5226,24049.50882
path.7739,23863,23097.25836,23533.6844,24273.53268,25054.93623,25968.26945,26908.56281,29103.31582,28959.79194,29681.6978,30937.91223
path.7740,23863,22961.71023,24355.32083,24542.8453,25442.23631,25981.58338,27978.63656,28991.90851,29168.12398,29272.52728,30634.5788
path.7741,23863,23873.3467,24424.97729,24169.50331,25331.05999,27144.03187,28017.52567,29672.65868,31068.17349,33761.04752,32352.1419
path.7742,23863,25405.55311,26758.81155,28193.35602,30589.85276,31334.50449,32370.17472,32146.96519,33536.62853,35333.18845,37241.58555
path.7743,23863,24953.89205,26580.03135,28170.03297,29044.5349,30336.99506,33433.04905,32382.08389,34602.58376,36576.36061,36194.32278
path.7744,23863,25997.79984,26404.01451,26366.41136,28024.30536,27984.42037,27825.50933,27971.78251,30180.32536,31066.51594,31593.78089
path.7745,23863,24532.57324,25123.89194,24841.73201,26124.61907,27466.75989,27569.65846,28339.14719,26718.3,27695.18354,28416.74342
path.7746,23863,24965.95023,25258.11224,24879.67603,25795.89051,24972.1174,26268.63782,27711.47729,29040.56545,28806.29622,29455.79248
path.7747,23863,24347.08772,25543.27038,24626.50386,24900.29467,26228.01754,26383.96546,27807.41091,29205.88407,30955.98196,30467.06611
path.7748,23863,24071.11001,23977.42262,24590.51096,24836.60329,24792.43182,26305.07859,26040.24442,26928.39121,24443.90875,25680.5416
path.7749,23863,23599.63487,22972.42714,24738.98058,25887.08797,27430.7801,28263.07148,28757.00761,28560.6921,31082.52479,31899.04883
path.7750,23863,25528.01674,26503.95719,27491.67508,28565.41521,29024.38825,30884.4999,31101.58626,31452.82821,33361.37051,35876.51492
path.7751,23863,23866.4567,25052.42746,24838.52675,25726.64768,26916.17532,28552.99784,30006.63468,32257.16096,33852.07316,34184.63989
path.7752,23863,25704.91056,25413.87683,26214.19962,26019.27019,27771.68359,28675.63745,28915.95847,29261.21944,30787.66036,31211.61129
path.7753,23863,25239.41948,25566.0315,25077.39756,25066.11538,25476.24007,26446.2612,28048.64736,30447.16152,30656.52735,32169.28934
path.7754,23863,26265.36827,26355.52003,27371.5118,28052.28188,27712.56033,28211.59033,28441.65404,29640.41879,30894.23739,31476.3065
path.7755,23863,22810.8821,22986.52295,22477.1257,22399.00691,23280.59868,24750.50069,24310.54173,25253.98473,25231.97309,25173.92815
path.7756,23863,24024.82212,25135.19522,26192.57102,27477.81135,28471.54424,28757.47242,28284.792,28781.27044,29949.15242,29440.07371
path.7757,23863,23901.44912,24518.65166,23913.72546,25308.06637,27096.55355,29409.77415,30534.35286,31929.28568,31384.4136,30448.63099
path.7758,23863,24345.55368,25876.0079,27746.48611,27167.28776,27951.72187,28087.19468,26035.51903,25985.99033,25788.0882,25989.32594
path.7759,23863,24805.61461,25240.19323,25753.54638,27120.0823,26239.84107,26946.14574,27885.85522,30742.60084,30103.49109,31670.109
path.7760,23863,23340.56029,22790.89614,23791.42053,24061.71617,25346.47441,26770.49924,27241.7056,28146.03737,28794.19905,29851.5328
path.7761,23863,24619.36712,25547.61972,24868.44467,25839.49483,27058.47921,29655.59299,31103.16918,30054.49734,29050.51672,29183.24185
path.7762,23863,24120.81027,24335.36855,24881.28553,24849.35035,26003.93652,26399.4896,26683.56896,27286.32866,27847.21741,28301.53664
path.7763,23863,24889.31715,24434.18504,24077.95224,25115.98716,24221.34901,24606.67534,24387.24503,24456.75175,24352.76361,25871.85863
path.7764,23863,25034.44311,24214.95427,22785.86816,23601.26901,25505.13633,27219.8172,27088.71176,28764.76587,28971.58132,31006.25466
path.7765,23863,23284.91957,23821.57565,23876.61584,23633.08868,25178.35042,25916.24698,24820.1058,25535.32591,27196.49727,28590.86186
path.7766,23863,23953.41654,22995.78373,24353.36838,23934.40012,23966.82182,24420.12061,24678.09435,25168.15743,26117.90501,26748.5995
path.7767,23863,23088.30304,24330.17262,24166.59704,25848.28004,26532.10997,27417.48377,28322.83791,29109.58747,29526.99937,30813.09323
path.7768,23863,22538.41032,23271.27625,25411.37781,26096.331,28984.61264,30049.03782,32369.12458,33224.5782,35770.19455,36132.06772
path.7769,23863,24944.21707,26336.36491,27181.34986,28556.93498,29212.79098,28633.16409,30444.70142,31490.65731,29530.67545,29465.61484
path.7770,23863,24938.7388,26738.55615,26510.89628,26617.46914,28497.42926,28481.15414,29130.35281,30260.76867,28728.54126,28164.08068
path.7771,23863,24178.67282,25529.47918,27283.65099,29239.2725,30205.54617,30698.55547,29707.26229,32140.87524,31454.02871,32749.54121
path.7772,23863,24667.53953,26259.1617,26779.97714,28077.30413,28064.87518,28820.48326,29341.91989,31131.39956,30811.74196,31450.38328
path.7773,23863,23099.72071,22050.82631,23146.99851,23763.68598,24557.05622,26889.06703,27443.00941,29266.13311,30753.73983,33082.42023
path.7774,23863,24578.40354,26185.18111,26428.38239,29007.99929,28081.18717,29043.93134,28674.41661,28907.27128,27798.73352,26818.77496
path.7775,23863,23920.96575,25128.61053,25371.26477,26331.46931,25869.93432,26367.43974,27042.57357,28122.69737,29391.42651,31155.04797
path.7776,23863,24463.40946,23920.7442,24676.50589,26281.29824,27135.85169,27582.0816,27474.1756,27715.21792,28345.6328,28137.21637
path.7777,23863,24908.51459,24295.83685,26805.47347,27150.26032,29174.49886,28924.19131,29309.0587,28794.13609,29117.35231,30540.20297
path.7778,23863,23365.4694,24913.83116,24984.99038,25503.12634,28177.90616,30719.90791,30682.70452,32508.98696,32868.83057,33804.34947
path.7779,23863,23850.74121,26560.61123,27928.57463,28763.84743,30549.34758,32480.972,34388.62017,36651.7635,36008.53848,35880.53406
path.7780,23863,22063.23423,21987.29813,22723.19763,24007.85121,26724.2297,28563.24324,28849.09549,29561.00222,28894.16669,29897.72421
path.7781,23863,23079.46686,24700.34516,24369.5039,24653.40109,24104.3194,25462.41595,25038.44837,26003.95613,25501.97462,27336.04199
path.7782,23863,25139.76033,26980.73677,25310.88425,26639.16385,27129.54153,26465.56976,27265.29282,28238.20895,29349.69541,29921.58873
path.7783,23863,23861.02461,24596.751,23911.4438,23509.74963,23556.62741,24822.98612,24296.42255,25981.72281,27626.20264,28217.14278
path.7784,23863,23687.93382,23718.06297,24080.09239,24086.00009,24146.9051,25105.99266,26943.97366,26282.95175,26139.94475,27081.05678
path.7785,23863,25365.61841,26583.58923,27247.22648,27758.45849,28486.16828,30689.94189,31134.00826,32551.84656,34042.34154,34526.02348
path.7786,23863,26128.77145,27265.39178,28342.2603,29549.86552,31845.8601,33011.05962,35019.65273,35021.55104,34961.70606,36760.8965
path.7787,23863,24623.18477,24293.97681,24497.62856,25653.43668,26082.24544,27574.45209,26727.63333,28519.06484,29163.45263,29469.90811
path.7788,23863,24544.90564,25494.49105,24879.85885,25639.90552,27080.03565,27731.28223,27906.71125,28838.86659,29688.65331,32536.1181
path.7789,23863,25062.04164,25687.38595,27071.74914,28154.91219,28898.59161,30064.80692,30713.24192,30970.35118,32196.42292,33674.97227
path.7790,23863,25177.67391,24832.06338,25666.44688,26126.67851,25771.43968,26465.31025,27911.08544,29209.61136,27534.57409,26814.42204
path.7791,23863,23886.09237,25496.33704,25294.57767,25477.97343,24927.09715,25153.78007,24603.30288,26355.6383,25751.05122,26542.39815
path.7792,23863,23960.01968,24605.77117,24947.35308,26992.28894,28659.32388,31552.74693,32394.70671,32578.87896,32350.61065,33723.81161
path.7793,23863,24325.19501,24768.03507,25385.18647,25224.73917,25678.60108,26893.47658,27687.24158,29708.42313,32257.3427,34685.61153
path.7794,23863,25192.07526,23532.85909,25429.31861,25322.56214,25199.18907,26545.62148,25534.46403,27038.68649,27776.61793,29039.43547
path.7795,23863,24761.69003,24354.3796,25348.55021,24313.56587,24766.73921,24533.41006,26579.14242,26609.57004,26029.90798,28907.46292
path.7796,23863,24517.31657,25724.42978,26515.37079,28449.81576,30541.80716,30116.9495,31890.32809,34037.30331,34260.83767,35227.16708
path.7797,23863,24160.09493,25300.97844,25116.71364,25741.59199,25341.83605,25733.43454,26957.06903,29407.70368,30004.07996,31275.69232
path.7798,23863,23157.98363,25008.02363,27398.49809,27844.98613,29502.47578,30505.29933,29883.0252,30016.13557,32300.32743,33733.72289
path.7799,23863,26173.83326,25971.6456,24936.07367,25490.91791,27053.24063,29443.21134,30530.29335,32660.02098,32588.54962,34716.92471
path.7800,23863,25229.46662,25681.73462,27490.51375,28648.94972,29764.65495,30589.44214,32443.70194,34810.3596,36465.15688,37068.38801
path.7801,23863,24238.36262,24282.29672,23522.21365,23025.28702,24331.01582,24931.65548,25707.14299,26584.03047,27188.93947,27616.62113
path.7802,23863,23257.45022,24319.47239,24725.94753,24560.72837,25332.64041,26732.90256,26178.04058,25883.393,25956.50076,27638.86471
path.7803,23863,23083.5331,24942.076,26690.85457,25884.68394,25509.67008,26421.30695,27548.16416,27292.04926,28841.45691,28537.59496
path.7804,23863,24260.52167,24531.90345,24865.99649,24728.87664,26641.74093,27240.21462,28910.72128,28957.27772,30547.55692,31236.2772
path.7805,23863,24755.55218,23725.79299,24489.09867,24852.48067,25125.89629,24548.74953,25329.94769,25084.62086,25404.17415,25876.12648
path.7806,23863,24785.0461,25539.31145,26421.85277,26429.00872,26355.36691,26984.86137,28091.50615,27804.17222,29443.41034,32105.30988
path.7807,23863,25215.43374,25588.09978,27116.53556,27495.88644,27564.63922,29586.47729,29432.45669,29086.35131,29394.75898,29737.65515
path.7808,23863,25160.4604,24273.50733,24542.28819,25301.10706,26224.71014,27811.66487,29985.47859,31430.64699,32545.0344,32085.32414
path.7809,23863,25301.86358,25557.48731,26534.18336,26421.53119,25507.96799,26410.55838,27508.98028,28915.58062,30196.6802,30771.68454
path.7810,23863,25761.75519,26521.31201,28034.2063,27629.81931,27902.88376,28559.41976,29983.6412,30060.73259,29942.33749,30378.17706
path.7811,23863,24224.88474,26110.62875,26758.53905,26286.1813,26753.06796,27241.10906,29006.17703,27845.20695,28482.41276,28828.53967
path.7812,23863,24396.25885,24405.2214,24609.37694,25401.02404,28495.32632,29315.78859,30060.50622,29810.23827,30001.4257,32270.25699
path.7813,23863,23552.14424,24841.13386,25632.55344,26618.68069,26759.39684,27477.99797,27835.14709,27502.98573,28019.02089,28493.13024
path.7814,23863,24737.50296,25165.12038,25760.572,26434.97899,27583.49935,29186.04935,29546.0524,31142.81445,33054.77957,32279.03847
path.7815,23863,24268.86273,26118.73675,27463.46763,29906.86127,29096.43306,32590.41818,34350.79045,37031.56209,37930.70953,37408.40613
path.7816,23863,23425.94465,23582.46776,24405.59168,25131.5528,26127.42817,27951.27472,27897.26132,28605.7397,28574.57197,28858.42417
path.7817,23863,22713.98876,23366.51152,23424.40792,24103.10507,25262.54163,26349.25025,28945.73787,30763.89811,32341.26881,33393.82307
path.7818,23863,24037.09098,23607.55829,24729.73486,25053.36696,26596.54285,26944.05236,29403.3478,31034.10381,32095.03958,32692.78504
path.7819,23863,25708.14467,27974.54119,28144.45741,28224.01502,28713.03147,30344.58661,31888.36843,30902.32364,33122.57402,33688.84137
path.7820,23863,23754.67959,24635.49676,23726.71437,24335.22592,24957.26654,25868.84842,26630.14236,26502.59743,27647.70199,28707.735
path.7821,23863,25125.67169,26176.72747,26826.19842,26830.0095,26311.15536,25986.24037,26508.24466,27511.01499,28009.85461,31137.16036
path.7822,23863,24218.65933,24783.61283,27165.79777,26839.48855,29387.41359,29306.76841,30048.51637,31577.56237,32691.30826,34821.9032
path.7823,23863,25122.05795,24668.68187,26455.27917,27513.8819,27135.872,28438.85353,29083.20278,28828.02732,29332.20846,31628.31479
path.7824,23863,23707.96552,24894.21539,25860.56191,28362.54045,29221.99474,29377.84758,30831.79688,31291.71403,32490.8518,34392.762
path.7825,23863,24455.74901,23979.90903,24227.58608,24143.74581,24517.48837,24973.61619,25969.75642,27038.30973,28918.89095,28975.25269
path.7826,23863,23800.35015,24913.28443,25766.31196,26043.50926,27540.23113,27858.39974,28093.457,27854.25142,27234.32215,27920.62924
path.7827,23863,23451.99502,24200.61344,25497.95051,26515.38765,27249.77622,25956.37166,25639.56649,24669.70079,24046.796,24632.53196
path.7828,23863,24816.83229,25141.0576,27099.23595,29104.96947,31900.74238,32121.64687,32617.49374,33221.63558,35367.96445,35550.95673
path.7829,23863,24980.39738,26905.02637,27516.80771,27322.25453,27699.1014,28523.33091,28784.03789,31276.91389,31097.30341,34119.44053
path.7830,23863,25554.09534,26419.68414,26706.28435,26370.48494,26041.24283,26773.69991,26915.83915,27395.73632,27404.30081,27773.92924
path.7831,23863,23701.91811,26186.97551,26770.65669,26098.31076,26781.59629,27329.76099,29399.24856,31066.74306,31562.0307,32568.86688
path.7832,23863,24643.69171,25483.85432,25884.84958,27285.89172,27636.18597,29767.65994,30584.00389,30859.76219,30760.6067,31698.43966
path.7833,23863,24037.79592,23828.70167,23681.71257,24519.0622,25573.99432,27854.13138,27190.44922,27903.26488,29187.18966,29301.73893
path.7834,23863,23677.33448,25100.02818,25457.4958,26959.62063,28302.70218,29303.49616,29304.84261,31076.55673,32100.95459,33063.92458
path.7835,23863,24209.79737,25253.01034,26317.11102,26076.36655,26483.82897,27238.89367,28568.11079,29101.71563,30204.23409,30687.66966
path.7836,23863,25127.76017,26136.51465,26812.92806,28120.56735,28334.51581,29774.97368,32283.54001,33298.27884,35293.9659,36532.95127
path.7837,23863,25038.37211,25514.31657,27400.83651,27734.43241,28823.72463,30707.72524,30415.43479,31765.03066,32536.16426,36026.82052
path.7838,23863,25510.27061,26345.42405,26955.11958,26683.62843,28305.62927,28515.43903,28935.50677,29549.35863,29764.26301,30526.23085
path.7839,23863,24765.10031,24484.30042,24686.51854,24296.25733,26528.32018,26431.68628,26960.90607,26222.14989,26924.59092,26843.60035
path.7840,23863,23712.66949,25978.99848,28088.79037,27566.37294,27622.74688,28621.7469,27083.82787,28330.40846,28502.8203,29430.56874
path.7841,23863,24233.72351,24644.55971,26848.11758,28653.7585,28769.36985,28499.84924,28902.95927,30316.27725,30302.69414,31023.94701
path.7842,23863,25243.08556,26503.63344,27805.66392,27372.618,28431.01948,28993.70606,31453.00268,33085.14276,33800.20769,34304.17384
path.7843,23863,24213.35496,26543.90535,27592.59019,28208.54236,28477.72587,31163.22945,30738.91743,32355.57088,33287.64004,34419.27837
path.7844,23863,24205.34102,25909.90421,26065.07076,25781.20808,25922.18759,27108.13893,28618.89912,30159.25765,30110.41493,28885.26368
path.7845,23863,24775.01161,24169.84601,24942.58619,25892.23232,27688.86052,30050.37518,32238.86531,32644.6289,34968.85102,35893.45249
path.7846,23863,24270.05328,25222.2194,26355.31211,26782.28535,29131.51692,28866.78803,30070.54056,30082.53437,31916.3638,33091.73292
path.7847,23863,23798.40027,22548.25396,23032.78541,23444.59559,24045.78425,24416.93849,26334.11819,26455.2278,29112.54005,30777.63206
path.7848,23863,25543.41669,26388.50324,26469.88986,26907.59606,27728.50903,30542.59423,31280.2548,31874.68626,32675.01301,32578.29159
path.7849,23863,23673.52862,24097.02876,24792.4619,24486.98012,25881.5062,25961.45155,25500.01258,27612.66275,28361.8561,28716.13926
path.7850,23863,24711.21288,26322.18813,28304.77323,30129.74144,31013.75002,32002.54989,34197.91669,34836.57774,35532.81248,37237.09023
path.7851,23863,25262.62359,25057.05333,26025.1993,27367.20683,28187.74384,29284.69542,29742.28623,31266.05666,31749.92074,32752.00337
path.7852,23863,23942.63871,25067.06872,25073.25715,25655.98509,28040.17993,29437.73823,30454.28735,32092.93595,32007.98738,33143.95275
path.7853,23863,25426.93554,26540.27519,27007.55492,28099.23559,29110.18607,29889.49568,30938.41164,31042.00663,31816.31662,33647.6364
path.7854,23863,25175.01465,26360.21681,26288.6017,28633.81966,31084.14289,32948.03388,31277.38151,29347.10094,30345.30931,29581.63255
path.7855,23863,24705.58554,25408.92563,26048.4706,28051.45646,28754.29905,29970.15064,32285.25104,33848.04283,35472.26748,37693.68113
path.7856,23863,25472.57638,25530.35258,26891.59946,26926.72643,26656.51423,27084.68844,27826.47715,29840.73164,32435.34496,33619.42105
path.7857,23863,25566.74757,24693.52428,24570.11379,24834.80623,25015.02723,24986.21375,25210.30135,25714.29679,26762.51514,27021.8603
path.7858,23863,24244.67958,25711.46737,26695.8565,26152.33098,26530.57551,28065.33533,28028.72741,28767.42027,31808.96451,31880.26101
path.7859,23863,24222.82767,24150.34713,26219.11409,27474.92871,29620.03916,30165.73885,30284.36058,31516.15291,33193.61314,35256.95621
path.7860,23863,26233.23562,26011.66607,25101.04014,26554.84333,28073.4105,27038.01276,27778.93829,27967.0206,28007.41654,29407.61855
path.7861,23863,24049.11786,24487.75866,24396.72403,24824.89051,25788.6137,27048.09405,28160.82066,28455.0152,29893.46407,30749.59363
path.7862,23863,23687.11953,24585.93396,25272.56134,26226.60574,26931.00432,28151.77694,28469.60432,29084.29053,31069.91803,31675.07198
path.7863,23863,24163.43019,24740.31625,25352.78443,24875.21613,25307.61195,26748.38276,28733.9839,29535.98542,29902.11936,31255.37844
path.7864,23863,25679.55577,26622.172,27276.86736,28942.33555,29190.36835,29366.02662,29157.15017,28281.1572,28130.96355,30124.0929
path.7865,23863,23832.88883,24090.3492,23407.31569,23182.86295,23748.06122,23400.28539,24506.36733,27471.83328,28374.57555,28941.00243
path.7866,23863,25230.01733,25156.95384,24903.96844,25647.68341,26432.8063,26744.47108,25645.29698,26278.53167,26561.62995,25960.77758
path.7867,23863,24861.34942,24780.29515,23461.51569,24767.73824,24094.53561,25653.67068,27549.65343,28615.45103,29529.34236,30751.70097
path.7868,23863,24677.57398,24362.01612,25688.70887,25409.11517,25300.10592,27283.779,27620.56763,28498.48432,26933.84349,25833.14608
path.7869,23863,24775.09196,24889.67521,24968.11657,24708.73436,24158.64128,25243.13363,25103.22086,25855.73582,27190.21987,27202.42777
path.7870,23863,25507.82838,26656.85891,28862.838,31497.31694,31025.36849,31383.23462,32163.11956,32703.71703,34596.57555,35704.02751
path.7871,23863,25212.14592,26795.66967,27492.52173,26983.57925,25976.84345,27655.99245,29580.57212,30656.56486,31088.31115,32021.85731
path.7872,23863,23854.81076,24777.05926,24323.424,24798.26682,25285.8699,25740.52954,26295.85101,27490.47324,28798.80246,29794.42662
path.7873,23863,23600.47941,23125.9943,22679.02132,23254.69979,25081.63074,26578.27292,27629.45414,28266.5522,28581.32494,30268.47622
path.7874,23863,24326.76845,27362.40733,27954.09817,28154.07238,29596.17283,27995.881,29323.5649,30145.24808,29630.32537,29328.1634
path.7875,23863,23290.42421,23273.56259,23983.29619,24831.73134,26242.49208,26935.66569,28787.6437,30061.75419,29434.50091,30944.52246
path.7876,23863,24970.00399,26373.27548,27370.82838,28234.06619,29520.80033,30805.80223,32094.60448,33372.87673,33135.71193,33016.78695
path.7877,23863,25647.2476,26627.1992,27455.43225,27787.68583,28736.57411,29186.63182,30870.59713,30584.99481,33798.53063,34486.77736
path.7878,23863,24638.79223,24994.15693,25063.91368,26127.57365,28047.85046,27312.69407,26128.44818,28171.80159,28883.45354,32234.98891
path.7879,23863,26138.02344,28433.6436,30421.23654,30393.54856,31577.21143,32721.94135,32948.91534,34212.16118,35779.58199,35808.98983
path.7880,23863,24630.12176,26038.58148,25473.38085,25462.8138,24957.98737,23744.11826,23938.78194,23976.7391,24853.07838,26020.27955
path.7881,23863,24816.12535,25527.33183,26895.14357,27816.24674,30034.61069,31537.52219,32481.19347,33092.5374,35107.4814,36952.7984
path.7882,23863,24763.67123,25761.73057,25252.72856,24853.64364,25990.32195,25969.9478,25891.95828,25999.26047,26291.20217,25515.06126
path.7883,23863,25543.47367,24883.21929,23647.42516,24212.20297,25447.96221,25820.44843,24992.14311,24310.99089,26998.08085,29585.1358
path.7884,23863,25423.34257,25574.96861,25501.75941,26448.46235,28763.45216,28249.01101,28997.77642,29848.30595,29860.88013,30630.23959
path.7885,23863,25388.87918,26050.92319,26705.94043,27204.70252,27235.98121,28440.5586,29704.80059,31066.74803,33085.32433,35105.983
path.7886,23863,24915.584,24170.2413,24817.03484,25655.09497,26554.3957,26396.56299,28753.7123,30542.72765,30744.57171,33482.2202
path.7887,23863,23616.66237,23576.66759,24741.09568,26742.71875,27760.47433,28550.84243,29495.08001,29950.00979,30309.17489,32685.00386
path.7888,23863,23038.57139,24173.20932,25608.19097,27685.90463,26916.82334,28285.59598,28627.24653,28803.78786,28127.64741,28544.46463
path.7889,23863,24390.06179,24999.59916,25616.63477,26268.35308,25612.50321,25487.45423,27240.88044,28432.00364,29029.27233,28947.84253
path.7890,23863,24166.99575,24620.7048,25179.05926,24317.82107,25482.85576,27067.94522,27021.08164,27768.55077,26326.24275,28302.40985
path.7891,23863,24231.77565,23684.34172,25093.56199,27710.03216,28873.68664,31375.11932,31611.90532,34583.28993,35873.71665,37333.13089
